i,j,o,d,value
i8          ,i3          ,i5          ,i8          ,0.000000003129841
i8          ,i3          ,i6          ,i1          ,-0.000000000209998
i8          ,i3          ,i6          ,i2          ,0.000000009395183
i8          ,i3          ,i6          ,i3          ,0.000000204724449
i8          ,i3          ,i6          ,i4          ,0.000000028843206
i8          ,i3          ,i6          ,i5          ,0.000000101639132
i8          ,i3          ,i6          ,i6          ,0.000000000000000
i8          ,i3          ,i6          ,i7          ,0.000000005214487
i8          ,i3          ,i6          ,i8          ,0.000002148611841
i8          ,i3          ,i7          ,i1          ,0.000000003822840
i8          ,i3          ,i7          ,i2          ,0.000000039344284
i8          ,i3          ,i7          ,i3          ,0.000193668343146
i8          ,i3          ,i7          ,i4          ,0.000000116859593
i8          ,i3          ,i7          ,i5          ,0.000000000000000
i8          ,i3          ,i7          ,i6          ,0.000000005188377
i8          ,i3          ,i7          ,i7          ,0.000000000000000
i8          ,i3          ,i7          ,i8          ,0.000089968239687
i8          ,i3          ,i8          ,i1          ,0.000000011157424
i8          ,i3          ,i8          ,i2          ,0.000000007461905
i8          ,i3          ,i8          ,i3          ,0.000000024204705
i8          ,i3          ,i8          ,i4          ,0.000000018037459
i8          ,i3          ,i8          ,i5          ,0.000000011268233
i8          ,i3          ,i8          ,i6          ,0.000016421100427
i8          ,i3          ,i8          ,i7          ,0.000154054043256
i8          ,i3          ,i8          ,i8          ,0.000000000000000
i8          ,i4          ,i1          ,i1          ,0.000000000000000
i8          ,i4          ,i1          ,i2          ,-0.000000003853023
i8          ,i4          ,i1          ,i3          ,0.000000000000000
i8          ,i4          ,i1          ,i4          ,0.000000006505947
i8          ,i4          ,i1          ,i5          ,0.000000001257520
i8          ,i4          ,i1          ,i6          ,0.000000000588819
i8          ,i4          ,i1          ,i7          ,0.000000002140733
i8          ,i4          ,i1          ,i8          ,-0.000000000351952
i8          ,i4          ,i2          ,i1          ,-0.000000004037414
i8          ,i4          ,i2          ,i2          ,0.000000000000000
i8          ,i4          ,i2          ,i3          ,0.000000000571474
i8          ,i4          ,i2          ,i4          ,-0.000000004478154
i8          ,i4          ,i2          ,i5          ,0.000000002339836
i8          ,i4          ,i2          ,i6          ,-0.000000002454547
i8          ,i4          ,i2          ,i7          ,0.000000153073365
i8          ,i4          ,i2          ,i8          ,0.000000000360364
i8          ,i4          ,i3          ,i1          ,0.000000000629289
i8          ,i4          ,i3          ,i2          ,0.000000000696362
i8          ,i4          ,i3          ,i3          ,0.000000000000000
i8          ,i4          ,i3          ,i4          ,0.000000012555358
i8          ,i4          ,i3          ,i5          ,0.000000002222079
i8          ,i4          ,i3          ,i6          ,0.000000177242686
i8          ,i4          ,i3          ,i7          ,0.000068243226877
i8          ,i4          ,i3          ,i8          ,0.000000000806880
i8          ,i4          ,i4          ,i1          ,0.000000000550285
i8          ,i4          ,i4          ,i2          ,-0.000000002740501
i8          ,i4          ,i4          ,i3          ,0.000000000554624
i8          ,i4          ,i4          ,i4          ,0.000000000000000
i8          ,i4          ,i4          ,i5          ,0.000000000837089
i8          ,i4          ,i4          ,i6          ,0.000000000963583
i8          ,i4          ,i4          ,i7          ,0.000000000000000
i8          ,i4          ,i4          ,i8          ,-0.000000000820662
i8          ,i4          ,i5          ,i1          ,0.000000001936549
i8          ,i4          ,i5          ,i2          ,0.000000001904546
i8          ,i4          ,i5          ,i3          ,0.000000001617253
i8          ,i4          ,i5          ,i4          ,0.000000009368130
i8          ,i4          ,i5          ,i5          ,0.000000000000000
i8          ,i4          ,i5          ,i6          ,0.000000098639915
i8          ,i4          ,i5          ,i7          ,0.000000000000000
i8          ,i4          ,i5          ,i8          ,0.000000000693743
i8          ,i4          ,i6          ,i1          ,0.000000000000000
i8          ,i4          ,i6          ,i2          ,0.000000004810455
i8          ,i4          ,i6          ,i3          ,0.000000032182142
i8          ,i4          ,i6          ,i4          ,0.000000049446718
i8          ,i4          ,i6          ,i5          ,0.000000075191308
i8          ,i4          ,i6          ,i6          ,0.000000000000000
i8          ,i4          ,i6          ,i7          ,0.000000001919736
i8          ,i4          ,i6          ,i8          ,0.000001755229381
i8          ,i4          ,i7          ,i1          ,0.000000001252789
i8          ,i4          ,i7          ,i2          ,0.000000018400532
i8          ,i4          ,i7          ,i3          ,0.000054255602913
i8          ,i4          ,i7          ,i4          ,0.000000185377975
i8          ,i4          ,i7          ,i5          ,0.000000000000000
i8          ,i4          ,i7          ,i6          ,0.000000001900828
i8          ,i4          ,i7          ,i7          ,0.000000000000000
i8          ,i4          ,i7          ,i8          ,0.000084962993173
i8          ,i4          ,i8          ,i1          ,0.000000010524728
i8          ,i4          ,i8          ,i2          ,0.000000007662132
i8          ,i4          ,i8          ,i3          ,0.000000005380188
i8          ,i4          ,i8          ,i4          ,0.000000101243700
i8          ,i4          ,i8          ,i5          ,0.000000005290972
i8          ,i4          ,i8          ,i6          ,0.000045286048653
i8          ,i4          ,i8          ,i7          ,0.000146243788581
i8          ,i4          ,i8          ,i8          ,0.000000000000000
i8          ,i5          ,i1          ,i1          ,0.000000000000000
i8          ,i5          ,i1          ,i2          ,-0.000000004251072
i8          ,i5          ,i1          ,i3          ,-0.000000000752685
i8          ,i5          ,i1          ,i4          ,0.000000003138976
i8          ,i5          ,i1          ,i5          ,0.000000012777242
i8          ,i5          ,i1          ,i6          ,-0.000000000290216
i8          ,i5          ,i1          ,i7          ,0.000000003738482
i8          ,i5          ,i1          ,i8          ,0.000000000000000
i8          ,i5          ,i2          ,i1          ,-0.000000004182916
i8          ,i5          ,i2          ,i2          ,0.000000000000000
i8          ,i5          ,i2          ,i3          ,-0.000000000664838
i8          ,i5          ,i2          ,i4          ,-0.000000004859114
i8          ,i5          ,i2          ,i5          ,0.000000012012940
i8          ,i5          ,i2          ,i6          ,-0.000000001985472
i8          ,i5          ,i2          ,i7          ,0.000000126704395
i8          ,i5          ,i2          ,i8          ,0.000000000000000
i8          ,i5          ,i3          ,i1          ,-0.000000000612499
i8          ,i5          ,i3          ,i2          ,-0.000000000644563
i8          ,i5          ,i3          ,i3          ,0.000000000000000
i8          ,i5          ,i3          ,i4          ,0.000000004045180
i8          ,i5          ,i3          ,i5          ,0.000000011905935
i8          ,i5          ,i3          ,i6          ,0.000000133308682
i8          ,i5          ,i3          ,i7          ,0.000036865022436
i8          ,i5          ,i3          ,i8          ,0.000000001700651
i8          ,i5          ,i4          ,i1          ,0.000000002792117
i8          ,i5          ,i4          ,i2          ,-0.000000005130623
i8          ,i5          ,i4          ,i3          ,0.000000001787761
i8          ,i5          ,i4          ,i4          ,0.000000000000000
i8          ,i5          ,i4          ,i5          ,0.000000012823629
i8          ,i5          ,i4          ,i6          ,0.000000005865145
i8          ,i5          ,i4          ,i7          ,0.000000192273381
i8          ,i5          ,i4          ,i8          ,0.000000001321523
i8          ,i5          ,i5          ,i1          ,0.000000002168395
i8          ,i5          ,i5          ,i2          ,0.000000001521532
i8          ,i5          ,i5          ,i3          ,0.000000001533188
i8          ,i5          ,i5          ,i4          ,0.000000002429682
i8          ,i5          ,i5          ,i5          ,0.000000000000000
i8          ,i5          ,i5          ,i6          ,0.000000000371582
i8          ,i5          ,i5          ,i7          ,0.000000000000000
i8          ,i5          ,i5          ,i8          ,0.000000000428031
i8          ,i5          ,i6          ,i1          ,-0.000000000491956
i8          ,i5          ,i6          ,i2          ,0.000000007223173
i8          ,i5          ,i6          ,i3          ,0.000000047013521
i8          ,i5          ,i6          ,i4          ,0.000000027758862
i8          ,i5          ,i6          ,i5          ,0.000000265933476
i8          ,i5          ,i6          ,i6          ,0.000000000000000
i8          ,i5          ,i6          ,i7          ,0.000000004692779
i8          ,i5          ,i6          ,i8          ,0.000002015520943
i8          ,i5          ,i7          ,i1          ,0.000000003381379
i8          ,i5          ,i7          ,i2          ,0.000000030884458
i8          ,i5          ,i7          ,i3          ,0.000057769349951
i8          ,i5          ,i7          ,i4          ,0.000000114693563
i8          ,i5          ,i7          ,i5          ,0.000000000000000
i8          ,i5          ,i7          ,i6          ,0.000000004669681
i8          ,i5          ,i7          ,i7          ,0.000000000000000
i8          ,i5          ,i7          ,i8          ,0.000085761012153
i8          ,i5          ,i8          ,i1          ,0.000000010638924
i8          ,i5          ,i8          ,i2          ,0.000000006459701
